,deaths,total_population,gdp_value,death_percentage,gdp_per_capita,income_group_id,cause_id,clusters,cluster
0,8216,27100536.0,9715765105.0,2.058784236959931e-06,358.50822673765566,0,0,1,purple
1,0,27100536.0,9715765105.0,0.0,358.50822673765566,0,1,1,purple
2,0,27100536.0,9715765105.0,0.0,358.50822673765566,0,2,1,purple
3,296,27100536.0,9715765105.0,7.417236296739773e-08,358.50822673765566,0,3,1,purple
4,41,27100536.0,9715765105.0,1.0273874600213872e-08,358.50822673765566,0,4,1,purple
5,6749,27722276.0,10249770319.0,1.6911799921181324e-06,369.7304766390754,0,0,1,purple
6,22,27722276.0,10249770319.0,5.512810761090371e-09,369.7304766390754,0,1,1,purple
7,0,27722276.0,10249770319.0,0.0,369.7304766390754,0,2,1,purple
8,0,27722276.0,10249770319.0,0.0,369.7304766390754,0,3,1,purple
9,14,27722276.0,10249770319.0,3.5081523025120533e-09,369.7304766390754,0,4,1,purple
10,7563,28394813.0,12154835708.0,1.895153990278476e-06,428.0653550350904,0,0,1,purple
11,11,28394813.0,12154835708.0,2.756405380545185e-09,428.0653550350904,0,1,1,purple
12,0,28394813.0,12154835708.0,0.0,428.0653550350904,0,2,1,purple
13,101,28394813.0,12154835708.0,2.5308813039551252e-08,428.0653550350904,0,3,1,purple
14,39,28394813.0,12154835708.0,9.772709985569293e-09,428.0653550350904,0,4,1,purple
15,8117,29185507.0,15633843662.0,2.033976588535024e-06,535.6714776961045,0,0,1,purple
16,10,29185507.0,15633843662.0,2.5058230732228956e-09,535.6714776961045,0,1,1,purple
17,0,29185507.0,15633843662.0,0.0,535.6714776961045,0,2,1,purple
18,350,29185507.0,15633843662.0,8.770380756280134e-08,535.6714776961045,0,3,1,purple
19,289,29185507.0,15633843662.0,7.241828681614168e-08,535.6714776961045,0,4,1,purple
20,9061,30117413.0,18190413832.0,2.2705262866472657e-06,603.9832781122336,0,0,1,purple
21,14,30117413.0,18190413832.0,3.5081523025120533e-09,603.9832781122336,0,1,1,purple
22,0,30117413.0,18190413832.0,0.0,603.9832781122336,0,2,1,purple
23,62,30117413.0,18190413832.0,1.5536103053981953e-08,603.9832781122336,0,3,1,purple
24,119,30117413.0,18190413832.0,2.9819294571352454e-08,603.9832781122336,0,4,1,purple
25,11333,31161376.0,20203572960.0,2.839849288883508e-06,648.353043203227,0,0,1,purple
26,0,31161376.0,20203572960.0,0.0,648.353043203227,0,1,1,purple
27,0,31161376.0,20203572960.0,0.0,648.353043203227,0,2,1,purple
28,333,31161376.0,20203572960.0,8.344390833832244e-08,648.353043203227,0,3,1,purple
29,111,31161376.0,20203572960.0,2.7814636112774143e-08,648.353043203227,0,4,1,purple
30,11817,32269589.0,20564485419.0,2.961131125627496e-06,637.2713770541051,0,0,1,purple
31,14,32269589.0,20564485419.0,3.5081523025120533e-09,637.2713770541051,0,1,1,purple
32,0,32269589.0,20564485419.0,0.0,637.2713770541051,0,2,1,purple
33,155,32269589.0,20564485419.0,3.8840257634954884e-08,637.2713770541051,0,3,1,purple
34,93,32269589.0,20564485419.0,2.3304154580972928e-08,637.2713770541051,0,4,1,purple
35,17950,33370794.0,20550582747.0,4.497952416435098e-06,615.8254055027878,0,0,1,purple
36,4,33370794.0,20550582747.0,1.002329229289158e-09,615.8254055027878,0,1,1,purple
37,0,33370794.0,20550582747.0,0.0,615.8254055027878,0,2,1,purple
38,575,33370794.0,20550582747.0,1.440848267103165e-07,615.8254055027878,0,3,1,purple
39,26,33370794.0,20550582747.0,6.515139990379529e-09,615.8254055027878,0,4,1,purple
40,23662,34413603.0,19998143636.0,5.929278555860016e-06,581.111592296802,0,0,1,purple
41,8,34413603.0,19998143636.0,2.004658458578316e-09,581.111592296802,0,1,1,purple
42,0,34413603.0,19998143636.0,0.0,581.111592296802,0,2,1,purple
43,192,34413603.0,19998143636.0,4.81118030058796e-08,581.111592296802,0,3,1,purple
44,532,34413603.0,19998143636.0,1.3330978749545804e-07,581.111592296802,0,4,1,purple
45,28051,35383128.0,18019554403.0,7.0290843026975445e-06,509.269683646963,0,0,1,purple
46,0,35383128.0,18019554403.0,0.0,509.269683646963,0,1,1,purple
47,0,35383128.0,18019554403.0,0.0,509.269683646963,0,2,1,purple
48,78,35383128.0,18019554403.0,1.9545419971138585e-08,509.269683646963,0,3,1,purple
49,615,35383128.0,18019554403.0,1.5410811900320809e-07,509.269683646963,0,4,1,purple
50,1662,36296400.0,18896353156.0,4.164677947696453e-07,520.6123239770335,0,0,1,purple
51,0,36296400.0,18896353156.0,0.0,520.6123239770335,0,1,1,purple
52,0,36296400.0,18896353156.0,0.0,520.6123239770335,0,2,1,purple
53,155,36296400.0,18896353156.0,3.8840257634954884e-08,520.6123239770335,0,3,1,purple
54,15,36296400.0,18896353156.0,3.758734609834343e-09,520.6123239770335,0,4,1,purple
55,0,2970017.0,10677324873.0,0.0,3595.0383021376647,1,0,1,purple
56,0,2970017.0,10677324873.0,0.0,3595.0383021376647,1,1,1,purple
57,0,2970017.0,10677324873.0,0.0,3595.0383021376647,1,2,1,purple
58,0,2970017.0,10677324873.0,0.0,3595.0383021376647,1,3,1,purple
59,0,2970017.0,10677324873.0,0.0,3595.0383021376647,1,4,1,purple
60,0,2947314.0,12881352878.0,0.0,4370.539711072523,1,0,1,purple
61,0,2947314.0,12881352878.0,0.0,4370.539711072523,1,1,1,purple
62,0,2947314.0,12881352878.0,0.0,4370.539711072523,1,2,1,purple
63,0,2947314.0,12881352878.0,0.0,4370.539711072523,1,3,1,purple
64,38,2947314.0,12881352878.0,9.522127678247005e-09,4370.539711072523,1,4,1,purple
65,0,2927519.0,12044205572.0,0.0,4114.134040462248,2,0,1,purple
66,0,2927519.0,12044205572.0,0.0,4114.134040462248,2,1,1,purple
67,0,2927519.0,12044205572.0,0.0,4114.134040462248,2,2,1,purple
68,0,2927519.0,12044205572.0,0.0,4114.134040462248,2,3,1,purple
69,0,2927519.0,12044205572.0,0.0,4114.134040462248,2,4,1,purple
70,0,2913021.0,11926926654.0,0.0,4094.349698817826,2,0,1,purple
71,0,2913021.0,11926926654.0,0.0,4094.349698817826,2,1,1,purple
72,0,2913021.0,11926926654.0,0.0,4094.349698817826,2,2,1,purple
73,2,2913021.0,11926926654.0,5.01164614644579e-10,4094.349698817826,2,3,1,purple
74,14,2913021.0,11926926654.0,3.5081523025120533e-09,4094.349698817826,2,4,1,purple
75,0,2905195.0,12890760273.0,0.0,4437.14114646349,1,0,1,purple
76,0,2905195.0,12890760273.0,0.0,4437.14114646349,1,1,1,purple
77,0,2905195.0,12890760273.0,0.0,4437.14114646349,1,2,1,purple
78,0,2905195.0,12890760273.0,0.0,4437.14114646349,1,3,1,purple
79,0,2905195.0,12890760273.0,0.0,4437.14114646349,1,4,1,purple
80,0,2900401.0,12319834233.0,0.0,4247.631356146961,2,0,1,purple
81,0,2900401.0,12319834233.0,0.0,4247.631356146961,2,1,1,purple
82,0,2900401.0,12319834233.0,0.0,4247.631356146961,2,2,1,purple
83,0,2900401.0,12319834233.0,0.0,4247.631356146961,2,3,1,purple
84,18,2900401.0,12319834233.0,4.510481531801212e-09,4247.631356146961,2,4,1,purple
85,0,2895092.0,12776224537.0,0.0,4413.063397294455,2,0,1,purple
86,0,2895092.0,12776224537.0,0.0,4413.063397294455,2,1,1,purple
87,0,2895092.0,12776224537.0,0.0,4413.063397294455,2,2,1,purple
88,0,2895092.0,12776224537.0,0.0,4413.063397294455,2,3,1,purple
89,0,2895092.0,12776224537.0,0.0,4413.063397294455,2,4,1,purple
90,1,2889104.0,13228147516.0,2.5058230732228947e-10,4578.633208081122,2,0,1,purple
91,0,2889104.0,13228147516.0,0.0,4578.633208081122,2,1,1,purple
92,0,2889104.0,13228147516.0,0.0,4578.633208081122,2,2,1,purple
93,0,2889104.0,13228147516.0,0.0,4578.633208081122,2,3,1,purple
94,0,2889104.0,13228147516.0,0.0,4578.633208081122,2,4,1,purple
95,0,2880703.0,11386853143.0,0.0,3952.8035840556977,2,0,1,purple
96,0,2880703.0,11386853143.0,0.0,3952.8035840556977,2,1,1,purple
97,0,2880703.0,11386853143.0,0.0,3952.8035840556977,2,2,1,purple
98,1,2880703.0,11386853143.0,2.5058230732228947e-10,3952.8035840556977,2,3,1,purple
99,0,2880703.0,11386853143.0,0.0,3952.8035840556977,2,4,1,purple
100,0,2876101.0,11861199831.0,0.0,4124.055389918504,2,0,1,purple
101,0,2876101.0,11861199831.0,0.0,4124.055389918504,2,1,1,purple
102,0,2876101.0,11861199831.0,0.0,4124.055389918504,2,2,1,purple
103,2,2876101.0,11861199831.0,5.01164614644579e-10,4124.055389918504,2,3,1,purple
104,0,2876101.0,11861199831.0,0.0,4124.055389918504,2,4,1,purple
105,0,2873457.0,13019726212.0,0.0,4531.032206850494,2,0,1,purple
106,0,2873457.0,13019726212.0,0.0,4531.032206850494,2,1,1,purple
107,0,2873457.0,13019726212.0,0.0,4531.032206850494,2,2,1,purple
108,1,2873457.0,13019726212.0,2.5058230732228947e-10,4531.032206850494,2,3,1,purple
109,6,2873457.0,13019726212.0,1.5034938439337375e-09,4531.032206850494,2,4,1,purple
110,699,34166972.0,135000000000.0,1.7515703281828038e-07,3951.184202100204,1,0,1,purple
111,0,34166972.0,135000000000.0,0.0,3951.184202100204,1,1,1,purple
112,0,34166972.0,135000000000.0,0.0,3951.184202100204,1,2,1,purple
113,82,34166972.0,135000000000.0,2.0547749200427744e-08,3951.184202100204,1,3,1,purple
114,8,34166972.0,135000000000.0,2.004658458578316e-09,3951.184202100204,1,4,1,purple
115,505,34730608.0,171000000000.0,1.2654406519775622e-07,4923.610896762879,2,0,1,purple
116,0,34730608.0,171000000000.0,0.0,4923.610896762879,2,1,1,purple
117,0,34730608.0,171000000000.0,0.0,4923.610896762879,2,2,1,purple
118,93,34730608.0,171000000000.0,2.3304154580972928e-08,4923.610896762879,2,3,1,purple
119,31,34730608.0,171000000000.0,7.768051526990977e-09,4923.610896762879,2,4,1,purple
120,637,35333881.0,137000000000.0,1.5962092976429845e-07,3877.298392440955,2,0,1,purple
121,0,35333881.0,137000000000.0,0.0,3877.298392440955,2,1,1,purple
122,0,35333881.0,137000000000.0,0.0,3877.298392440955,2,2,1,purple
123,48,35333881.0,137000000000.0,1.20279507514699e-08,3877.298392440955,2,3,1,purple
124,55,35333881.0,137000000000.0,1.3782026902725928e-08,3877.298392440955,2,4,1,purple
125,318,35977455.0,161000000000.0,7.968517372848807e-08,4475.024706444633,2,0,1,purple
126,0,35977455.0,161000000000.0,0.0,4475.024706444633,2,1,1,purple
127,0,35977455.0,161000000000.0,0.0,4475.024706444633,2,2,1,purple
128,0,35977455.0,161000000000.0,0.0,4475.024706444633,2,3,1,purple
129,29,35977455.0,161000000000.0,7.266886912346398e-09,4475.024706444633,2,4,1,purple
130,341,36661444.0,200000000000.0,8.544856679690073e-08,5455.322490843514,2,0,1,purple
131,0,36661444.0,200000000000.0,0.0,5455.322490843514,2,1,1,purple
132,0,36661444.0,200000000000.0,0.0,5455.322490843514,2,2,1,purple
133,10,36661444.0,200000000000.0,2.5058230732228956e-09,5455.322490843514,2,3,1,purple
134,0,36661444.0,200000000000.0,0.0,5455.322490843514,2,4,1,purple
135,289,37383887.0,209000000000.0,7.241828681614168e-08,5590.6439049529545,2,0,1,purple
136,0,37383887.0,209000000000.0,0.0,5590.6439049529545,2,1,1,purple
137,0,37383887.0,209000000000.0,0.0,5590.6439049529545,2,2,1,purple
138,69,37383887.0,209000000000.0,1.7290179205237978e-08,5590.6439049529545,2,3,1,purple
139,14,37383887.0,209000000000.0,3.5081523025120533e-09,5590.6439049529545,2,4,1,purple
140,216,38140132.0,210000000000.0,5.412577838161455e-08,5506.011358324612,2,0,1,purple
141,0,38140132.0,210000000000.0,0.0,5506.011358324612,2,1,1,purple
142,0,38140132.0,210000000000.0,0.0,5506.011358324612,2,2,1,purple
143,0,38140132.0,210000000000.0,0.0,5506.011358324612,2,3,1,purple
144,27,38140132.0,210000000000.0,6.7657222977018185e-09,5506.011358324612,2,4,1,purple
145,114,38923687.0,214000000000.0,2.8566383034741012e-08,5497.93754122008,2,0,1,purple
146,0,38923687.0,214000000000.0,0.0,5497.93754122008,2,1,1,purple
147,0,38923687.0,214000000000.0,0.0,5497.93754122008,2,2,1,purple
148,6,38923687.0,214000000000.0,1.5034938439337375e-09,5497.93754122008,2,3,1,purple
149,107,38923687.0,214000000000.0,2.681230688348498e-08,5497.93754122008,2,4,1,purple
150,114,39728025.0,166000000000.0,2.8566383034741012e-08,4178.410580440382,2,0,1,purple
151,0,39728025.0,166000000000.0,0.0,4178.410580440382,2,1,1,purple
152,0,39728025.0,166000000000.0,0.0,4178.410580440382,2,2,1,purple
153,12,39728025.0,166000000000.0,3.006987687867475e-09,4178.410580440382,2,3,1,purple
154,64,39728025.0,166000000000.0,1.6037267668626533e-08,4178.410580440382,2,4,1,purple
155,92,40551404.0,160000000000.0,2.305357227365064e-08,3945.609380133916,2,0,1,purple
156,0,40551404.0,160000000000.0,0.0,3945.609380133916,2,1,1,purple
157,0,40551404.0,160000000000.0,0.0,3945.609380133916,2,2,1,purple
158,0,40551404.0,160000000000.0,0.0,3945.609380133916,2,3,1,purple
159,58,40551404.0,160000000000.0,1.4533773824692796e-08,3945.609380133916,2,4,1,purple
160,135,41389198.0,170000000000.0,3.382861148850909e-08,4107.351874757273,2,0,1,purple
161,0,41389198.0,170000000000.0,0.0,4107.351874757273,2,1,1,purple
162,0,41389198.0,170000000000.0,0.0,4107.351874757273,2,2,1,purple
163,0,41389198.0,170000000000.0,0.0,4107.351874757273,2,3,1,purple
164,17,41389198.0,170000000000.0,4.259899224478923e-09,4107.351874757273,2,4,1,purple
165,2,41389198.0,518000000.0,5.01164614644579e-10,12.515342771319222,2,0,1,purple
166,0,41389198.0,518000000.0,0.0,12.515342771319222,2,1,1,purple
167,0,41389198.0,518000000.0,0.0,12.515342771319222,2,2,1,purple
168,0,41389198.0,518000000.0,0.0,12.515342771319222,2,3,1,purple
169,0,41389198.0,518000000.0,0.0,12.515342771319222,2,4,1,purple
170,1,41389198.0,560000000.0,2.5058230732228947e-10,13.530100293318078,2,0,1,purple
171,0,41389198.0,560000000.0,0.0,13.530100293318078,2,1,1,purple
172,0,41389198.0,560000000.0,0.0,13.530100293318078,2,2,1,purple
173,0,41389198.0,560000000.0,0.0,13.530100293318078,2,3,1,purple
174,0,41389198.0,560000000.0,0.0,13.530100293318078,2,4,1,purple
175,0,41389198.0,675000000.0,0.0,16.30860303212447,2,0,1,purple
176,0,41389198.0,675000000.0,0.0,16.30860303212447,2,1,1,purple
177,0,41389198.0,675000000.0,0.0,16.30860303212447,2,2,1,purple
178,34,41389198.0,675000000.0,8.519798448957846e-09,16.30860303212447,2,3,1,purple
179,0,41389198.0,675000000.0,0.0,16.30860303212447,2,4,1,purple
180,0,41389198.0,573000000.0,0.0,13.844191907270105,2,0,1,purple
181,0,41389198.0,573000000.0,0.0,13.844191907270105,2,1,1,purple
182,0,41389198.0,573000000.0,0.0,13.844191907270105,2,2,1,purple
183,0,41389198.0,573000000.0,0.0,13.844191907270105,2,3,1,purple
184,0,41389198.0,573000000.0,0.0,13.844191907270105,2,4,1,purple
185,0,41389198.0,570000000.0,0.0,13.77170922712733,2,0,1,purple
186,0,41389198.0,570000000.0,0.0,13.77170922712733,2,1,1,purple
187,0,41389198.0,570000000.0,0.0,13.77170922712733,2,2,1,purple
188,0,41389198.0,570000000.0,0.0,13.77170922712733,2,3,1,purple
189,0,41389198.0,570000000.0,0.0,13.77170922712733,2,4,1,purple
190,0,41389198.0,640000000.0,0.0,15.462971763792089,2,0,1,purple
191,0,41389198.0,640000000.0,0.0,15.462971763792089,2,1,1,purple
192,0,41389198.0,640000000.0,0.0,15.462971763792089,2,2,1,purple
193,0,41389198.0,640000000.0,0.0,15.462971763792089,2,3,1,purple
194,0,41389198.0,640000000.0,0.0,15.462971763792089,2,4,1,purple
195,1,41389198.0,638000000.0,2.5058230732228947e-10,15.41464997703024,2,0,1,purple
196,0,41389198.0,638000000.0,0.0,15.41464997703024,2,1,1,purple
197,0,41389198.0,638000000.0,0.0,15.41464997703024,2,2,1,purple
198,1,41389198.0,638000000.0,2.5058230732228947e-10,15.41464997703024,2,3,1,purple
199,0,41389198.0,638000000.0,0.0,15.41464997703024,2,4,1,purple
200,0,41389198.0,643000000.0,0.0,15.535454443934864,2,0,1,purple
201,0,41389198.0,643000000.0,0.0,15.535454443934864,2,1,1,purple
202,0,41389198.0,643000000.0,0.0,15.535454443934864,2,2,1,purple
203,0,41389198.0,643000000.0,0.0,15.535454443934864,2,3,1,purple
204,0,41389198.0,643000000.0,0.0,15.535454443934864,2,4,1,purple
205,0,41389198.0,673000000.0,0.0,16.26028124536262,2,0,1,purple
206,0,41389198.0,673000000.0,0.0,16.26028124536262,2,1,1,purple
207,0,41389198.0,673000000.0,0.0,16.26028124536262,2,2,1,purple
208,0,41389198.0,673000000.0,0.0,16.26028124536262,2,3,1,purple
209,0,41389198.0,673000000.0,0.0,16.26028124536262,2,4,1,purple
210,0,41389198.0,671000000.0,0.0,16.211959458600766,2,0,1,purple
211,0,41389198.0,671000000.0,0.0,16.211959458600766,2,1,1,purple
212,0,41389198.0,671000000.0,0.0,16.211959458600766,2,2,1,purple
213,0,41389198.0,671000000.0,0.0,16.211959458600766,2,3,1,purple
214,0,41389198.0,671000000.0,0.0,16.211959458600766,2,4,1,purple
215,0,41389198.0,612000000.0,0.0,14.786466749126186,2,0,1,purple
216,0,41389198.0,612000000.0,0.0,14.786466749126186,2,1,1,purple
217,0,41389198.0,612000000.0,0.0,14.786466749126186,2,2,1,purple
218,0,41389198.0,612000000.0,0.0,14.786466749126186,2,3,1,purple
219,0,41389198.0,612000000.0,0.0,14.786466749126186,2,4,1,purple
220,34,20905363.0,65266415707.0,8.519798448957846e-09,3121.993897307595,1,0,1,purple
221,513,20905363.0,65266415707.0,1.2854872365633454e-07,3121.993897307595,1,1,1,purple
222,0,20905363.0,65266415707.0,0.0,3121.993897307595,1,2,1,purple
223,105,20905363.0,65266415707.0,2.6311142268840405e-08,3121.993897307595,1,3,1,purple
224,5,20905363.0,65266415707.0,1.2529115366114476e-09,3121.993897307595,1,4,1,purple
225,5,21695634.0,88538664888.0,1.2529115366114476e-09,4080.9438842856575,1,0,1,purple
226,243,21695634.0,88538664888.0,6.089150067931636e-08,4080.9438842856575,1,1,1,purple
227,0,21695634.0,88538664888.0,0.0,4080.9438842856575,1,2,1,purple
228,7,21695634.0,88538664888.0,1.7540761512560266e-09,4080.9438842856575,1,3,1,purple
229,51,21695634.0,88538664888.0,1.2779697673436766e-08,4080.9438842856575,1,4,1,purple
230,28,22514281.0,70307196477.0,7.016304605024107e-09,3122.782223291963,1,0,1,purple
231,88,22514281.0,70307196477.0,2.2051243044361483e-08,3122.782223291963,1,1,1,purple
232,0,22514281.0,70307196477.0,0.0,3122.782223291963,1,2,1,purple
233,62,22514281.0,70307196477.0,1.5536103053981953e-08,3122.782223291963,1,3,1,purple
234,32,22514281.0,70307196477.0,8.018633834313265e-09,3122.782223291963,1,4,1,purple
235,14,23356246.0,81699526881.0,3.5081523025120533e-09,3497.973384978048,1,0,1,purple
236,30,23356246.0,81699526881.0,7.517469219668687e-09,3497.973384978048,1,1,1,purple
237,0,23356246.0,81699526881.0,0.0,3497.973384978048,1,2,1,purple
238,25,23356246.0,81699526881.0,6.264557683057239e-09,3497.973384978048,1,3,1,purple
239,0,23356246.0,81699526881.0,0.0,3497.973384978048,1,4,1,purple
240,5,24220661.0,109000000000.0,1.2529115366114476e-09,4500.2900622736925,2,0,1,purple
241,110,24220661.0,109000000000.0,2.7564053805451853e-08,4500.2900622736925,2,1,1,purple
242,0,24220661.0,109000000000.0,0.0,4500.2900622736925,2,2,1,purple
243,130,24220661.0,109000000000.0,3.2575699951897644e-08,4500.2900622736925,2,3,1,purple
244,17,24220661.0,109000000000.0,4.259899224478923e-09,4500.2900622736925,2,4,1,purple
245,4,25107931.0,125000000000.0,1.002329229289158e-09,4978.506592199891,2,0,1,purple
246,98,25107931.0,125000000000.0,2.4557066117584377e-08,4978.506592199891,2,1,1,purple
247,0,25107931.0,125000000000.0,0.0,4978.506592199891,2,2,1,purple
248,0,25107931.0,125000000000.0,0.0,4978.506592199891,2,3,1,purple
249,16,25107931.0,125000000000.0,4.009316917156632e-09,4978.506592199891,2,4,1,purple
250,4,26015780.0,133000000000.0,1.002329229289158e-09,5112.28185355196,2,0,1,purple
251,86,26015780.0,133000000000.0,2.1550078429716903e-08,5112.28185355196,2,1,1,purple
252,0,26015780.0,133000000000.0,0.0,5112.28185355196,2,2,1,purple
253,9,26015780.0,133000000000.0,2.255240765900606e-09,5112.28185355196,2,3,1,purple
254,16,26015780.0,133000000000.0,4.009316917156632e-09,5112.28185355196,2,4,1,purple
255,0,26941779.0,137000000000.0,0.0,5085.039113415636,2,0,1,purple
256,3,26941779.0,137000000000.0,7.517469219668688e-10,5085.039113415636,2,1,1,purple
257,0,26941779.0,137000000000.0,0.0,5085.039113415636,2,2,1,purple
258,0,26941779.0,137000000000.0,0.0,5085.039113415636,2,3,1,purple
259,26,26941779.0,137000000000.0,6.515139990379529e-09,5085.039113415636,2,4,1,purple
260,1,27884381.0,87219300385.0,2.5058230732228947e-10,3127.8908570715626,2,0,1,purple
261,0,27884381.0,87219300385.0,0.0,3127.8908570715626,2,1,1,purple
262,0,27884381.0,87219300385.0,0.0,3127.8908570715626,2,2,1,purple
263,74,27884381.0,87219300385.0,1.8543090741849433e-08,3127.8908570715626,2,3,1,purple
264,0,27884381.0,87219300385.0,0.0,3127.8908570715626,2,4,1,purple
265,31,28842484.0,49840491178.0,7.768051526990977e-09,1728.0235356289008,1,0,1,purple
266,0,28842484.0,49840491178.0,0.0,1728.0235356289008,1,1,1,purple
267,0,28842484.0,49840491178.0,0.0,1728.0235356289008,1,2,1,purple
268,113,28842484.0,49840491178.0,2.8315800727418722e-08,1728.0235356289008,1,3,1,purple
269,0,28842484.0,49840491178.0,0.0,1728.0235356289008,1,4,1,purple
270,56,29816748.0,68972769396.0,1.4032609210048216e-08,2313.2224009137417,1,0,1,purple
271,0,29816748.0,68972769396.0,0.0,2313.2224009137417,1,1,1,purple
272,0,29816748.0,68972769396.0,0.0,2313.2224009137417,1,2,1,purple
273,11,29816748.0,68972769396.0,2.756405380545185e-09,2313.2224009137417,1,3,1,purple
274,0,29816748.0,68972769396.0,0.0,2313.2224009137417,1,4,1,purple
275,0,84026.0,1312759259.0,0.0,15623.250648608764,3,0,1,purple
276,0,84026.0,1312759259.0,0.0,15623.250648608764,3,1,1,purple
277,0,84026.0,1312759259.0,0.0,15623.250648608764,3,2,1,purple
278,0,84026.0,1312759259.0,0.0,15623.250648608764,3,3,1,purple
279,0,84026.0,1312759259.0,0.0,15623.250648608764,3,4,1,purple
280,0,85397.0,1370070370.0,0.0,16043.542161902644,3,0,1,purple
281,0,85397.0,1370070370.0,0.0,16043.542161902644,3,1,1,purple
282,0,85397.0,1370070370.0,0.0,16043.542161902644,3,2,1,purple
283,0,85397.0,1370070370.0,0.0,16043.542161902644,3,3,1,purple
284,0,85397.0,1370070370.0,0.0,16043.542161902644,3,4,1,purple
285,0,86746.0,1228329630.0,0.0,14160.072279989856,2,0,1,purple
286,0,86746.0,1228329630.0,0.0,14160.072279989856,2,1,1,purple
287,0,86746.0,1228329630.0,0.0,14160.072279989856,2,2,1,purple
288,0,86746.0,1228329630.0,0.0,14160.072279989856,2,3,1,purple
289,0,86746.0,1228329630.0,0.0,14160.072279989856,2,4,1,purple
290,0,88028.0,1148700000.0,0.0,13049.257054573543,2,0,1,purple
291,0,88028.0,1148700000.0,0.0,13049.257054573543,2,1,1,purple
292,0,88028.0,1148700000.0,0.0,13049.257054573543,2,2,1,purple
293,0,88028.0,1148700000.0,0.0,13049.257054573543,2,3,1,purple
294,0,88028.0,1148700000.0,0.0,13049.257054573543,2,4,1,purple
295,0,89253.0,1137637037.0,0.0,12746.205023920764,2,0,1,purple
296,0,89253.0,1137637037.0,0.0,12746.205023920764,2,1,1,purple
297,0,89253.0,1137637037.0,0.0,12746.205023920764,2,2,1,purple
298,0,89253.0,1137637037.0,0.0,12746.205023920764,2,3,1,purple
299,0,89253.0,1137637037.0,0.0,12746.205023920764,2,4,1,purple
300,0,90409.0,1199948148.0,0.0,13272.44132774392,3,0,1,purple
301,0,90409.0,1199948148.0,0.0,13272.44132774392,3,1,1,purple
302,0,90409.0,1199948148.0,0.0,13272.44132774392,3,2,1,purple
303,0,90409.0,1199948148.0,0.0,13272.44132774392,3,3,1,purple
304,0,90409.0,1199948148.0,0.0,13272.44132774392,3,4,1,purple
305,0,91516.0,1181448148.0,0.0,12909.744175881811,3,0,1,purple
306,0,91516.0,1181448148.0,0.0,12909.744175881811,3,1,1,purple
307,0,91516.0,1181448148.0,0.0,12909.744175881811,3,2,1,purple
308,0,91516.0,1181448148.0,0.0,12909.744175881811,3,3,1,purple
309,0,91516.0,1181448148.0,0.0,12909.744175881811,3,4,1,purple
310,0,92562.0,1249733333.0,0.0,13501.58091873555,3,0,1,purple
311,0,92562.0,1249733333.0,0.0,13501.58091873555,3,1,1,purple
312,0,92562.0,1249733333.0,0.0,13501.58091873555,3,2,1,purple
313,0,92562.0,1249733333.0,0.0,13501.58091873555,3,3,1,purple
314,0,92562.0,1249733333.0,0.0,13501.58091873555,3,4,1,purple
315,0,93566.0,1336692593.0,0.0,14286.09316418357,3,0,1,purple
316,0,93566.0,1336692593.0,0.0,14286.09316418357,3,1,1,purple
317,0,93566.0,1336692593.0,0.0,14286.09316418357,3,2,1,purple
318,0,93566.0,1336692593.0,0.0,14286.09316418357,3,3,1,purple
319,0,93566.0,1336692593.0,0.0,14286.09316418357,3,4,1,purple
320,0,94527.0,1436585185.0,0.0,15197.617453214423,3,0,1,purple
321,0,94527.0,1436585185.0,0.0,15197.617453214423,3,1,1,purple
322,0,94527.0,1436585185.0,0.0,15197.617453214423,3,2,1,purple
323,0,94527.0,1436585185.0,0.0,15197.617453214423,3,3,1,purple
324,0,94527.0,1436585185.0,0.0,15197.617453214423,3,4,1,purple
325,0,95426.0,1467955556.0,0.0,15383.182319284051,3,0,1,purple
326,0,95426.0,1467955556.0,0.0,15383.182319284051,3,1,1,purple
327,0,95426.0,1467955556.0,0.0,15383.182319284051,3,2,1,purple
328,1,95426.0,1467955556.0,2.5058230732228947e-10,15383.182319284051,3,3,1,purple
329,0,95426.0,1467955556.0,0.0,15383.182319284051,3,4,1,purple
330,0,39684295.0,288000000000.0,0.0,7257.278981521531,2,0,1,purple
331,1,39684295.0,288000000000.0,2.5058230732228947e-10,7257.278981521531,2,1,1,purple
332,0,39684295.0,288000000000.0,0.0,7257.278981521531,2,2,1,purple
333,14,39684295.0,288000000000.0,3.5081523025120533e-09,7257.278981521531,2,3,1,purple
334,34,39684295.0,288000000000.0,8.519798448957846e-09,7257.278981521531,2,4,1,purple
335,0,40080160.0,362000000000.0,0.0,9031.9000722552,2,0,1,purple
336,0,40080160.0,362000000000.0,0.0,9031.9000722552,2,1,1,purple
337,0,40080160.0,362000000000.0,0.0,9031.9000722552,2,2,1,purple
338,11,40080160.0,362000000000.0,2.756405380545185e-09,9031.9000722552,2,3,1,purple
339,3,40080160.0,362000000000.0,7.517469219668688e-10,9031.9000722552,2,4,1,purple
340,0,40482788.0,333000000000.0,0.0,8225.718050841755,2,0,1,purple
341,0,40482788.0,333000000000.0,0.0,8225.718050841755,2,1,1,purple
342,0,40482788.0,333000000000.0,0.0,8225.718050841755,2,2,1,purple
343,22,40482788.0,333000000000.0,5.512810761090371e-09,8225.718050841755,2,3,1,purple
